employee_id,skill
1949,AWS
1949,Microsoft Azure
1949,SQL
1949,Google Cloud
1949,Microsoft Power BI
1949,Tableau
1950,AWS
1950,Java
1950,Microsoft Azure
1951,Google Cloud
1951,Microsoft Power BI
1951,Tableau
1952,SQL
1952,Google Cloud
1952,Microsoft Power BI
1952,AWS
1953,Python
1953,Spock
1953,Postman
1954,Kubernetes
1954,AWS
1954,Microsoft Azure
1954,Terraform
1955,JUNIT
1955,PyRestTest
1955,Spock
1956,AWS
1956,Microsoft Azure
1956,Google Cloud
1956,Puppet
1956,Terraform
1957,Google Cloud
1957,Chef
1957,Terraform
1958,Microsoft Azure
1958,Google Cloud
1958,Java
1958,Python
1958,relational databases
1959,AWS
1959,Chef
1959,Microsoft Azure
1959,Kubernetes
1959,Puppet
1959,Docker Compose
1960,Microsoft Azure
1960,Kubernetes
1960,Google Cloud
1960,Puppet
1960,Terraform
1961,AWS
1961,Google Cloud
1961,relational databases
1961,Microsoft Azure
1962,Google Cloud
1962,relational databases
1962,Microsoft Azure
1963,Google Cloud
1963,relational databases
1963,Microsoft Azure
1964,SQL
1964,Firebase
1964,Microsoft Azure
1965,SQL
1965,AWS
1965,Microsoft Azure
1966,React Native
1966,Xamarin
1967,SQL
1967,Microsoft Power BI
1967,Microsoft Azure
1968,Typescript
1968,HTML/CSS
1968,React
1968,Microsoft Azure
1969,Chef
1969,AWS
1969,Kubernetes
1969,Google Cloud
1969,Terraform
1970,Java
1970,Postman
1970,Spock
1971,Flutter
1971,Xamarin
1971,Android
1971,IOS
1972,Python
1972,Java
1972,relational databases
1972,Microsoft Azure
1973,NoSQL databases
1973,Google Cloud
1973,Java
1973,Spark
1973,relational databases
1974,Scala
1974,Spark
1974,Hadoop
1974,Java
1975,AWS
1975,HTML/CSS
1975,React
1975,Microsoft Azure
1976,JUNIT
1976,Java
1976,PyRestTest
1976,Spock
1977,AWS
1977,Google Cloud
1977,Java
1977,Python
1977,relational databases
1978,Java
1978,Spock
1979,Kubernetes
1979,Terraform
1979,Puppet
1980,Python
1980,Google Cloud
1980,relational databases
1980,Microsoft Azure
1981,React Native
1981,Flutter
1982,AWS
1982,Chef
1982,Kubernetes
1982,Docker Compose
1982,Terraform
1983,Firebase
1983,AWS
1983,Microsoft Azure
1984,PyRestTest
1984,Java
1984,Postman
1984,Spock
1985,Java
1985,PyRestTest
1985,Spock
1986,Kotlin
1986,React Native
1987,Docker Compose
1987,Google Cloud
1987,Chef
1988,Google Cloud
1988,AWS
1988,Microsoft Azure
1988,Microsoft Power BI
1989,HTML/CSS
1989,Microsoft Azure
1989,Angular
1990,Kubernetes
1990,Terraform
1990,Puppet
1990,Docker
1991,SQL
1991,AWS
1991,Microsoft Azure
1992,HTML/CSS
1992,Javascript
1992,React
1992,Angular
1993,AWS
1993,Microsoft Power BI
1993,Tableau
1994,AWS
1994,Docker
1994,Google Cloud
1994,Docker Compose
1994,Terraform
1995,Kotlin
1995,React Native
1995,Android
1995,IOS
1996,Flutter
1996,React Native
1996,Android
1996,Xamarin
1997,Python
1997,Java
1997,JUNIT
1997,Spock
1998,Docker Compose
1998,Docker
1998,AWS
1998,Terraform
1999,Java
1999,PyRestTest
1999,Spock
1999,JUNIT
1999,Postman
2000,AWS
2000,Javascript
2000,Angular
2001,HTML/CSS
2002,Kotlin
2002,React Native
2002,IOS
2003,AWS
2003,Microsoft Azure
2003,Google Cloud
2003,Docker Compose
2003,Terraform
2004,HTML/CSS
2004,Javascript
2005,Kotlin
2005,React Native
2005,Flutter
2005,Android
2006,Microsoft Azure
2006,SQL
2006,Firebase
2006,Google Cloud
2006,Microsoft Power BI
2007,Docker Compose
2007,Docker
2007,Google Cloud
2007,Terraform
2008,Kotlin
2008,React Native
2008,Xamarin
2008,Android
2009,Python
2009,Java
2009,Postman
2009,Spock
2010,Python
2010,AWS
2010,relational databases
2011,Typescript
2011,HTML/CSS
2011,Angular
2012,Typescript
2012,HTML/CSS
2012,Microsoft Azure
2012,Angular
2013,AWS
2013,Microsoft Azure
2013,Firebase
2013,Google Cloud
2013,Microsoft Power BI
2014,React Native
2014,Android
2014,Flutter
2015,SQL
2015,Google Cloud
2015,relational databases
2016,Python
2016,Spock
2017,Kotlin
2017,React Native
2017,Xamarin
2017,Android
2018,Java
2018,relational databases
2019,Tableau
2019,Google Cloud
2019,AWS
2019,Microsoft Power BI
2020,Docker Compose
2020,Chef
2020,Microsoft Azure
2020,Terraform
2021,Chef
2021,Microsoft Azure
2021,Docker
2021,Google Cloud
2021,Docker Compose
2021,Terraform
2022,Python
2022,relational databases
2022,Microsoft Azure
2023,AWS
2023,React
2024,Typescript
2024,React
2024,Google Cloud
2024,HTML/CSS
2024,Angular
2025,Kotlin
2025,Flutter
2025,Android
2026,Microsoft Power BI
2026,Tableau
2027,AWS
2027,Java
2027,relational databases
2027,Microsoft Azure
2028,SQL
2028,Microsoft Azure
2029,NoSQL databases
2029,AWS
2029,Google Cloud
2029,Python
2029,Spark
2030,SQL
2030,Java
2030,Spark
2031,Chef
2031,Microsoft Azure
2031,Docker
2031,Google Cloud
2031,Terraform
2032,AWS
2032,relational databases
2032,Microsoft Azure
2033,Tableau
2033,Google Cloud
2033,Microsoft Azure
2033,Microsoft Power BI
2034,Java
2034,relational databases
2035,Kubernetes
2035,Terraform
2035,Puppet
2036,NoSQL databases
2036,Scala
2036,AWS
2036,Microsoft Azure
2037,Docker Compose
2037,AWS
2038,Docker
2038,Puppet
2038,Microsoft Azure
2039,PyRestTest
2039,Spock
2040,AWS
2040,SQL
2040,Google Cloud
2040,Python
2040,Spark
2040,relational databases
2041,Google Cloud
2041,Firebase
2041,AWS
2041,Microsoft Azure
2042,Kotlin
2042,React Native
2042,Android
2042,Xamarin
2042,IOS
2043,Java
2043,Hadoop
2043,Spark
2044,SQL
2044,AWS
2044,Microsoft Azure
2045,Python
2045,Google Cloud
2045,AWS
2045,Microsoft Azure
2046,HTML/CSS
2046,Javascript
2046,AWS
2047,HTML/CSS
2047,Javascript
2047,Microsoft Azure
2048,Python
2048,Google Cloud
2048,Java
2048,relational databases
2049,Google Cloud
2049,Javascript
2049,React
2049,Microsoft Azure
2050,React Native
2050,Android
2051,AWS
2051,Microsoft Azure
2051,Terraform
2052,SQL
2052,Google Cloud
2052,Firebase
2052,Microsoft Power BI
2053,Docker Compose
2053,Terraform
2053,AWS
2054,Python
2054,Google Cloud
2054,Java
2054,relational databases
2055,NoSQL databases
2055,SQL
2055,relational databases
2055,Java
2055,Hadoop
2056,Java
2056,relational databases
2057,Kotlin
2057,React Native
2057,Android
2057,Xamarin
2058,Hadoop
2058,Google Cloud
2058,AWS
2058,relational databases
2059,Google Cloud
2059,Java
2059,relational databases
2060,Tableau
2060,Firebase
2060,Google Cloud
2060,Microsoft Azure
2061,Python
2061,Java
2061,Microsoft Azure
2062,Python
2062,Java
2062,PyRestTest
2062,Spock
2063,Docker Compose
2063,Google Cloud
2063,Terraform
2064,Google Cloud
2064,Spark
2064,Hadoop
2065,Python
2065,Spock
2065,JUNIT
2065,Postman
2066,HTML/CSS
2066,React
2066,Microsoft Azure
2066,Angular
2067,Google Cloud
2067,Docker
2067,Kubernetes
2068,Kotlin
2068,Flutter
2068,Android
2068,IOS
2069,AWS
2069,Microsoft Azure
2069,HTML/CSS
2069,Javascript
2069,Angular
2070,Chef
2070,Puppet
2070,Microsoft Azure
2070,Docker
2071,Chef
2071,Terraform
2072,Python
2072,PyRestTest
2072,Spock
2073,JUNIT
2073,Java
2073,Postman
2074,Postman
2074,Java
2074,PyRestTest
2074,Spock
2075,Kubernetes
2075,AWS
2075,Puppet
2075,Microsoft Azure
2076,Docker Compose
2076,Google Cloud
2076,Docker
2077,Google Cloud
2077,Javascript
2077,Angular
2078,AWS
2078,Chef
2078,Microsoft Azure
2078,Docker
2078,Terraform
2079,Python
2079,AWS
2079,relational databases
2080,Google Cloud
2080,AWS
2080,Puppet
2080,Microsoft Azure
2081,SQL
2081,AWS
2081,Microsoft Power BI
2081,Tableau
2082,Typescript
2082,HTML/CSS
2082,Google Cloud
2083,AWS
2083,React
2083,Angular
2084,JUNIT
2084,Java
2084,Postman
2084,Spock
2085,React Native
2085,Flutter
2085,Android
2086,IOS
2086,React Native
2086,Android
2086,Xamarin
2087,IOS
2087,React Native
2087,Xamarin
2087,Flutter
2088,AWS
2088,Microsoft Azure
2088,Terraform
2089,SQL
2089,Google Cloud
2089,Microsoft Azure
2089,Tableau
2090,Google Cloud
2090,Microsoft Azure
2091,Docker
2091,Microsoft Azure
2091,Terraform
2092,Microsoft Azure
2092,Angular
2093,Python
2093,Google Cloud
2093,relational databases
2093,Microsoft Azure
2094,SQL
2094,Google Cloud
2094,Microsoft Power BI
2094,Microsoft Azure
2095,Docker Compose
2095,Kubernetes
2095,Chef
2095,Docker
2096,Kotlin
2096,Xamarin
2097,AWS
2097,Docker
2098,AWS
2098,Docker
2098,Puppet
2098,Docker Compose
2098,Terraform
2099,NoSQL databases
2099,AWS
2099,Spark
2099,relational databases
2100,React Native
2100,IOS
2101,Microsoft Power BI
2101,Microsoft Azure
2101,Tableau
2102,Chef
2102,Kubernetes
2102,Google Cloud
2102,Puppet
2102,Docker Compose
2103,Kotlin
2103,React Native
2103,IOS
2104,AWS
2104,HTML/CSS
2104,React
2104,Microsoft Azure
2105,SQL
2105,relational databases
2105,Google Cloud
2105,Python
2105,Hadoop
2106,Python
2106,AWS
2107,Typescript
2107,Google Cloud
2107,Microsoft Azure
2108,Tableau
2108,AWS
2108,Microsoft Power BI
2109,AWS
2109,Google Cloud
2109,Java
2109,Microsoft Azure
2110,AWS
2110,Microsoft Azure
2110,Google Cloud
2110,Java
2110,Python
2111,Android
2111,Xamarin
2111,Flutter
2112,Google Cloud
2112,Chef
2112,Microsoft Azure
2113,Kotlin
2113,React Native
2113,Flutter
2114,React Native
2114,Xamarin
2114,Android
2114,Flutter
2115,Python
2115,Java
2116,Kotlin
2116,React Native
2116,Xamarin
2117,Google Cloud
2117,Microsoft Azure
2118,Google Cloud
2118,AWS
2118,relational databases
2119,Docker Compose
2119,Terraform
2120,AWS
2120,relational databases
2120,Microsoft Azure
2121,Microsoft Azure
2121,Google Cloud
2121,Python
2121,Scala
2121,Hadoop
2122,Microsoft Azure
2122,Google Cloud
2122,Java
2122,Python
2122,relational databases
2123,JUNIT
2123,Java
2123,PyRestTest
2123,Spock
2124,Python
2124,Postman
2124,PyRestTest
2124,Spock
2125,SQL
2125,AWS
2125,Java
2125,Spark
2126,Python
2126,AWS
2126,Java
2126,relational databases
2127,Microsoft Azure
2127,Google Cloud
2127,Java
2127,Python
2127,relational databases
2128,React Native
2129,Google Cloud
2129,relational databases
2130,Google Cloud
2130,Javascript
2130,AWS
2130,Angular
2131,Docker Compose
2131,AWS
2131,Puppet
2131,Microsoft Azure
2132,NoSQL databases
2132,Microsoft Azure
2132,SQL
2132,Google Cloud
2132,Java
2132,relational databases
2133,Typescript
2133,HTML/CSS
2133,Angular
2134,SQL
2134,Google Cloud
2134,AWS
2134,Microsoft Azure
2135,AWS
2135,Chef
2135,Kubernetes
2135,Docker
2135,Terraform
2136,Postman
2136,PyRestTest
2136,Spock
2136,JUNIT
2136,Python
2137,Typescript
2137,React
2137,Microsoft Azure
2137,Angular
2138,Typescript
2138,AWS
2138,Javascript
2139,Kotlin
2139,React Native
2139,Flutter
2139,Xamarin
2140,NoSQL databases
2140,SQL
2140,Google Cloud
2140,Spark
2140,relational databases
2141,Python
2141,Java
2141,JUNIT
2141,Spock
2142,Tableau
2142,AWS
2142,Microsoft Azure
2143,Python
2143,AWS
2143,relational databases
2144,SQL
2144,Google Cloud
2144,AWS
2145,relational databases
2145,Microsoft Azure
2146,PyRestTest
2146,Spock
2147,Python
2147,Google Cloud
2147,Microsoft Azure
2147,AWS
2148,Python
2148,PyRestTest
2148,Postman
2149,Python
2149,Java
2149,PyRestTest
2149,Spock
2150,Google Cloud
2150,Terraform
2150,Kubernetes
2150,Microsoft Azure
2151,Docker
2151,AWS
2151,Terraform
2152,Google Cloud
2152,relational databases
2153,Python
2153,AWS
2153,relational databases
2153,Microsoft Azure
2154,Google Cloud
2154,Spark
2154,relational databases
2155,Google Cloud
2155,Java
2155,relational databases
2156,Chef
2156,Kubernetes
2156,Docker
2156,Puppet
2156,Terraform
2157,Python
2157,Java
2157,relational databases
2157,Microsoft Azure
2158,Firebase
2158,Google Cloud
2159,Xamarin
2159,IOS
2160,Kubernetes
2160,Terraform
2160,Microsoft Azure
2160,Chef
2161,NoSQL databases
2161,Google Cloud
2161,Spark
2161,Microsoft Azure
2162,Firebase
2162,AWS
2162,Microsoft Power BI
2162,Tableau
2163,Python
2163,AWS
2163,Java
2163,relational databases
2164,React Native
2165,Microsoft Azure
2165,SQL
2165,Firebase
2165,Google Cloud
2165,Microsoft Power BI
2165,Tableau
2166,AWS
2166,Microsoft Azure
2166,SQL
2166,Firebase
2166,Microsoft Power BI
2167,React Native
2167,Flutter
2167,Xamarin
2168,NoSQL databases
2168,Spark
2168,Microsoft Azure
2169,JUNIT
2169,Java
2169,PyRestTest
2170,relational databases
2170,Microsoft Azure
2171,NoSQL databases
2171,Scala
2171,Google Cloud
2171,Microsoft Azure
2172,Python
2172,Java
2172,relational databases
2172,Microsoft Azure
2173,NoSQL databases
2173,Microsoft Azure
2173,SQL
2173,Google Cloud
2173,Spark
2174,AWS
2174,Terraform
2174,Chef
2175,Python
2175,Postman
2175,Spock
2176,Python
2176,JUNIT
2176,Spock
2177,NoSQL databases
2177,Microsoft Azure
2177,SQL
2177,Google Cloud
2177,Java
2177,Python
2178,Java
2178,PyRestTest
2178,Postman
2179,Microsoft Azure
2179,Typescript
2179,React
2179,HTML/CSS
2179,Javascript
2180,Microsoft Power BI
2180,Microsoft Azure
2181,SQL
2181,Google Cloud
2181,AWS
2181,Tableau
2182,Typescript
2182,HTML/CSS
2182,React
2182,AWS
2183,Flutter
2183,React Native
2183,Android
2183,Xamarin
2184,Kotlin
2184,React Native
2184,Android
2184,IOS
2185,SQL
2185,Firebase
2185,Microsoft Power BI
2185,Tableau
2186,React Native
2186,Xamarin
2186,Android
2186,IOS
2187,IOS
2187,React Native
2187,Android
2187,Xamarin
2188,Python
2188,Java
2188,relational databases
2188,Microsoft Azure
2189,React Native
2189,Flutter
2189,Android
2189,Xamarin
2189,IOS
2190,Tableau
2190,Google Cloud
2190,SQL
2190,Microsoft Azure
2191,Microsoft Power BI
2191,Microsoft Azure
2191,AWS
2192,Google Cloud
2192,Firebase
2192,Microsoft Power BI
2192,AWS
2193,JUNIT
2193,Spock
2193,Postman
2194,AWS
2194,Microsoft Azure
2194,SQL
2194,Firebase
2194,Microsoft Power BI
2194,Tableau
2195,JUNIT
2195,Python
2195,Java
2195,Spock
2196,Microsoft Azure
2196,Google Cloud
2196,Java
2196,Python
2196,Scala
2196,relational databases
2197,Flutter
2197,React Native
2197,Xamarin
2197,IOS
2198,Javascript
2198,React
2198,Microsoft Azure
2198,Angular
2199,Google Cloud
2199,Docker
2199,Puppet
2199,Terraform
2200,SQL
2200,Google Cloud
2200,AWS
2201,Python
2201,Java
2201,PyRestTest
2202,JUNIT
2202,Java
2202,PyRestTest
2202,Spock
2203,Python
2203,Google Cloud
2203,relational databases
2203,AWS
2204,JUNIT
2205,HTML/CSS
2205,React
2205,Angular
2206,Python
2206,Java
2206,relational databases
2206,Microsoft Azure
2207,Chef
2207,AWS
2207,Kubernetes
2207,Docker
2207,Puppet
2208,Python
2208,PyRestTest
2208,Spock
2209,Python
2209,Google Cloud
2209,AWS
2209,Java
2210,Kotlin
2210,React Native
2210,Android
2210,Xamarin
2210,IOS
2211,SQL
2211,NoSQL databases
2211,Hadoop
2211,Microsoft Azure
2212,Google Cloud
2212,Firebase
2212,AWS
2212,Tableau
2213,Java
2213,PyRestTest
2213,Spock
2214,AWS
2214,Microsoft Azure
2214,Kubernetes
2214,Google Cloud
2214,Terraform
2215,NoSQL databases
2215,Scala
2215,Google Cloud
2215,relational databases
2216,Scala
2216,AWS
2216,Microsoft Azure
2217,Microsoft Azure
2217,Typescript
2217,React
2217,HTML/CSS
2217,Google Cloud
2218,Chef
2218,AWS
2218,Terraform
2219,Google Cloud
2219,Microsoft Azure
2220,Microsoft Azure
2220,Typescript
2220,React
2220,HTML/CSS
2220,Google Cloud
2221,Google Cloud
2221,Java
2221,AWS
2222,Google Cloud
2222,Javascript
2222,Microsoft Azure
2223,Python
2223,Google Cloud
2223,relational databases
2224,Microsoft Azure
2224,Google Cloud
2224,Java
2224,Python
2224,Spark
2224,Hadoop
2225,Docker Compose
2225,Terraform
2225,Puppet
2226,AWS
2226,relational databases
2227,Kotlin
2227,React Native
2227,Android
2227,Flutter
2227,Xamarin
2227,IOS
2228,Python
2228,Spock
2228,Java
2228,Postman
2229,Chef
2229,Microsoft Azure
2229,Docker
2229,Google Cloud
2229,Terraform
2230,Microsoft Azure
2230,Google Cloud
2230,Python
2230,Scala
2230,Spark
2231,Microsoft Azure
2231,Google Cloud
2231,Java
2231,Python
2231,relational databases
2232,AWS
2232,Java
2232,relational databases
2232,Microsoft Azure
2233,SQL
2233,AWS
2233,Microsoft Power BI
2234,Python
2234,AWS
2234,Java
2235,Python
2235,Google Cloud
2235,Java
2235,SQL
2236,Google Cloud
2236,Microsoft Azure
2236,relational databases
2236,AWS
2237,Python
2237,NoSQL databases
2237,Google Cloud
2237,Java
2238,Flutter
2238,Xamarin
2238,IOS
2239,AWS
2239,Microsoft Azure
2239,React
2239,Google Cloud
2239,HTML/CSS
2239,Angular
2240,Microsoft Azure
2240,Docker
2240,Google Cloud
2240,Puppet
2240,Terraform
2241,React Native
2241,Android
2241,IOS
2242,Google Cloud
2242,Java
2242,relational databases
2242,Microsoft Azure
2243,NoSQL databases
2243,Microsoft Azure
2243,SQL
2243,Google Cloud
2243,Spark
2244,Spock
2244,Java
2244,Postman
2245,AWS
2245,Javascript
2245,Microsoft Azure
2245,Angular
2246,Python
2246,Java
2246,PyRestTest
2246,Spock
2247,React Native
2247,Flutter
2247,Xamarin
2248,Typescript
2248,HTML/CSS
2248,AWS
2248,Angular
2249,HTML/CSS
2249,Microsoft Azure
2249,React
2249,AWS
2250,Kotlin
2250,React Native
2250,Xamarin
2250,IOS
2251,Google Cloud
2251,relational databases
2251,Microsoft Azure
2252,Google Cloud
2252,Firebase
2252,AWS
2252,Tableau
2253,Google Cloud
2253,relational databases
2253,Microsoft Azure
2254,AWS
2254,SQL
2254,Google Cloud
2254,Python
2254,Spark
2255,AWS
2255,SQL
2255,Firebase
2255,Microsoft Power BI
2255,Tableau
2256,Kotlin
2256,React Native
2256,Android
2256,Xamarin
2256,IOS
2257,Postman
2257,PyRestTest
2257,Spock
2257,JUNIT
2257,Python
2258,Flutter
2258,Kotlin
2258,Android
2258,IOS
2259,AWS
2259,relational databases
2259,Microsoft Azure
2260,NoSQL databases
2260,Scala
2260,Java
2260,Microsoft Azure
2261,Microsoft Azure
2261,SQL
2261,Firebase
2261,Microsoft Power BI
2261,Tableau
2262,Kotlin
2262,React Native
2262,Xamarin
2263,NoSQL databases
2263,Scala
2263,Google Cloud
2263,Microsoft Azure
2264,Google Cloud
2264,relational databases
2264,AWS
2265,AWS
2265,Microsoft Azure
2265,Google Cloud
2265,Puppet
2265,Terraform
2266,SQL
2266,Firebase
2266,AWS
2267,Scala
2267,Java
2267,Microsoft Azure
2268,Terraform
2268,Puppet
2269,Google Cloud
2269,AWS
2269,HTML/CSS
2269,Microsoft Azure
2270,Typescript
2270,AWS
2270,Javascript
2271,Kotlin
2271,React Native
2271,Android
2271,IOS
2272,AWS
2272,Microsoft Azure
2272,Google Cloud
2272,Python
2272,relational databases
2273,Kotlin
2273,React Native
2273,Xamarin
2274,SQL
2274,Google Cloud
2274,Firebase
2274,AWS
2275,React Native
2275,Flutter
2275,Xamarin
2276,AWS
2276,Microsoft Azure
2276,Firebase
2276,Google Cloud
2276,Microsoft Power BI
2277,AWS
2277,Microsoft Azure
2277,Google Cloud
2277,HTML/CSS
2277,Javascript
2278,AWS
2278,Puppet
2278,Docker
2279,Firebase
2279,AWS
2279,Microsoft Azure
2280,Kotlin
2280,React Native
2280,Xamarin
2280,IOS
2281,Microsoft Azure
2281,Docker
2281,Google Cloud
2281,Puppet
2281,Docker Compose
2282,Python
2282,Java
2282,PyRestTest
2282,Spock
2283,React Native
2283,Android
2283,Flutter
2284,Microsoft Power BI
2284,Microsoft Azure
2285,Typescript
2285,Microsoft Azure
2286,Docker Compose
2286,Docker
2286,Puppet
2286,Microsoft Azure
2287,SQL
2287,Firebase
2287,Tableau
2288,Python
2288,Spock
2289,Google Cloud
2289,AWS
2289,relational databases
2289,Microsoft Azure
2290,Google Cloud
2290,AWS
2291,Java
2291,relational databases
2291,Microsoft Azure
2292,Docker Compose
2292,Google Cloud
2292,Microsoft Azure
2293,Kubernetes
2293,Chef
2293,Google Cloud
2294,HTML/CSS
2294,React
2294,AWS
2295,Spock
2295,Java
2295,Postman
2296,Python
2296,Google Cloud
2296,relational databases
2297,SQL
2297,Microsoft Power BI
2297,Microsoft Azure
2298,Java
2298,PyRestTest
2298,Spock
2298,JUNIT
2298,Python
2299,React Native
2299,Android
2299,Xamarin
2299,IOS
2300,SQL
2300,Firebase
2300,Google Cloud
2300,Microsoft Power BI
2301,AWS
2301,React
2301,Google Cloud
2301,HTML/CSS
2301,Javascript
2302,Kotlin
2302,React Native
2302,IOS
2303,SQL
2303,Firebase
2303,Google Cloud
2303,Microsoft Power BI
2304,Microsoft Azure
2304,React
2304,Google Cloud
2304,HTML/CSS
2304,Javascript
2304,Angular
2305,Scala
2305,Google Cloud
2305,relational databases
2305,Microsoft Azure
2306,HTML/CSS
2306,Google Cloud
2306,Javascript
2306,Angular
2307,Tableau
2307,Firebase
2307,Google Cloud
2307,Microsoft Azure
2308,Java
2308,PyRestTest
2308,Spock
2308,Python
2308,Postman
2309,React Native
2309,Xamarin
2309,Flutter
2310,Kotlin
2310,Flutter
2310,Android
2310,IOS
2311,NoSQL databases
2311,Microsoft Azure
2311,Google Cloud
2311,Python
2311,relational databases
2312,Docker Compose
2312,Google Cloud
2312,Chef
2313,NoSQL databases
2313,AWS
2313,Java
2313,Microsoft Azure
2314,Microsoft Azure
2314,React
2314,HTML/CSS
2314,Google Cloud
2314,Javascript
2314,Angular
2315,Kotlin
2315,React Native
2315,IOS
2316,Kotlin
2316,Flutter
2316,Android
2316,Xamarin
2316,IOS
2317,Google Cloud
2317,Microsoft Azure
2317,Microsoft Power BI
2318,AWS
2318,relational databases
2319,Google Cloud
2319,relational databases
2319,Microsoft Azure
2320,Python
2320,Spock
2320,Java
2320,Postman
2321,Google Cloud
2321,Firebase
2321,Microsoft Power BI
2322,SQL
2322,Microsoft Power BI
2322,Microsoft Azure
2322,Tableau
2323,Tableau
2323,Firebase
2323,Microsoft Power BI
2323,Microsoft Azure
2324,Python
2324,AWS
2324,Microsoft Azure
2325,Chef
2325,Microsoft Azure
2325,Kubernetes
2325,Docker
2325,Terraform
2326,Python
2326,JUNIT
2326,PyRestTest
2326,Spock
2327,Kotlin
2327,React Native
2327,Flutter
2327,Android
2327,Xamarin
2328,Firebase
2328,AWS
2328,Tableau
2329,AWS
2329,Chef
2329,Microsoft Azure
2329,Kubernetes
2329,Terraform
2330,NoSQL databases
2330,SQL
2330,Google Cloud
2330,Java
2330,Python
2331,Typescript
2331,AWS
2331,Angular
2332,React Native
2332,Xamarin
2332,IOS
2333,SQL
2333,Google Cloud
2333,Java
2333,Hadoop
2334,AWS
2334,Kubernetes
2334,Google Cloud
2334,Puppet
2334,Terraform
2335,AWS
2335,Google Cloud
2335,Microsoft Azure
2336,React Native
2336,Xamarin
2336,Android
2336,IOS
2337,Typescript
2337,HTML/CSS
2337,Microsoft Azure
2338,Java
2338,Microsoft Azure
2339,JUNIT
2339,Spock
2340,Google Cloud
2340,relational databases
2340,Microsoft Azure
2341,Kotlin
2341,React Native
2341,Android
2341,Xamarin
2341,IOS
2342,SQL
2342,Google Cloud
2342,relational databases
2342,Python
2343,AWS
2343,SQL
2343,Hadoop
2343,Google Cloud
2343,relational databases
2344,Microsoft Azure
2344,Kubernetes
2344,Puppet
2344,Docker Compose
2344,Terraform
2345,Microsoft Azure
2345,HTML/CSS
2345,Google Cloud
2345,Javascript
2345,Angular
2346,Flutter
2346,React Native
2346,Android
2346,IOS
2347,JUNIT
2347,Spock
2348,Python
2348,Java
2348,relational databases
2348,Microsoft Azure
2349,HTML/CSS
2349,Javascript
2349,Microsoft Azure
2349,Angular
2350,Kubernetes
2350,Terraform
2350,Chef
2350,Microsoft Azure
2351,HTML/CSS
2351,React
2351,Microsoft Azure
2352,Python
2352,Google Cloud
2352,Hadoop
2353,Docker
2353,Chef
2353,AWS
2353,Terraform
2354,AWS
2354,Typescript
2354,React
2354,HTML/CSS
2354,Angular
2355,Microsoft Azure
2355,SQL
2355,Hadoop
2355,Python
2355,relational databases
2356,Firebase
2356,Microsoft Power BI
2356,Tableau
2357,Python
2357,Java
2357,Postman
2357,Spock
2358,React Native
2358,IOS
2359,Python
2359,Scala
2359,AWS
2359,Spark
2360,HTML/CSS
2360,Google Cloud
2360,Microsoft Azure
2361,Python
2361,Google Cloud
2361,relational databases
2362,Kotlin
2362,React Native
2362,Android
2363,Google Cloud
2363,Microsoft Azure
2364,AWS
2364,Microsoft Azure
2364,React
2364,Google Cloud
2364,HTML/CSS
2365,Kotlin
2365,React Native
2365,Xamarin
2365,IOS
2366,Microsoft Azure
2366,SQL
2366,Google Cloud
2366,Microsoft Power BI
2366,Tableau
2367,Scala
2367,Google Cloud
2367,Java
2367,relational databases
2368,Google Cloud
2368,Microsoft Azure
2369,PyRestTest
2369,Spock
2370,Kotlin
2370,React Native
2370,Xamarin
2370,Android
2371,Google Cloud
2371,Terraform
2371,Kubernetes
2371,AWS
2372,Kubernetes
2372,Chef
2372,Puppet
2372,Terraform
2373,Python
2373,Java
2373,relational databases
2374,Google Cloud
2374,Microsoft Power BI
2374,Microsoft Azure
2374,AWS
2375,AWS
2375,Microsoft Azure
2375,Firebase
2375,Microsoft Power BI
2375,Tableau
2376,Typescript
2376,HTML/CSS
2376,Microsoft Azure
2377,Google Cloud
2377,AWS
2377,relational databases
2378,Google Cloud
2378,Chef
2379,Firebase
2379,Microsoft Power BI
2379,Microsoft Azure
2379,Tableau
2380,Python
2380,Google Cloud
2380,AWS
2380,Microsoft Azure
2381,Google Cloud
2381,AWS
2381,relational databases
2382,Tableau
2382,AWS
2382,Microsoft Power BI
2383,Google Cloud
2383,AWS
2383,Javascript
2383,Microsoft Azure
2384,Firebase
2384,Microsoft Power BI
2384,Microsoft Azure
2384,AWS
2385,Typescript
2385,HTML/CSS
2385,Javascript
2385,Microsoft Azure
2386,SQL
2386,Microsoft Power BI
2386,Microsoft Azure
2387,Tableau
2387,Firebase
2387,Microsoft Power BI
2387,Microsoft Azure
2388,Google Cloud
2388,Javascript
2389,Python
2389,AWS
2389,Microsoft Azure
2390,React Native
2390,Android
2391,AWS
2391,Microsoft Azure
2391,Typescript
2391,Google Cloud
2391,Angular
2392,Python
2392,NoSQL databases
2392,Google Cloud
2393,Firebase
2393,Google Cloud
2393,Microsoft Power BI
2394,Kotlin
2394,React Native
2394,Xamarin
2394,Flutter
2395,Java
2395,Spock
2396,NoSQL databases
2396,AWS
2396,Google Cloud
2396,Python
2396,Spark
2396,Hadoop
2397,NoSQL databases
2397,SQL
2397,Google Cloud
2397,Java
2397,Scala
2397,relational databases
2398,PyRestTest
2398,Spock
2399,Google Cloud
2399,Microsoft Azure
2399,Terraform
2400,SQL
2400,NoSQL databases
2400,Google Cloud
2401,Python
2401,JUNIT
2401,Spock
2402,AWS
